"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"36",896455081,"e3b959d6-fcbe-4a28-a166-e4a807c340a0","http://arctos.database.museum/guid/MVZ:Bird:23374?seid=1527396","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba ssp.","","US","Sacramento","California","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",38.5762721,-121.4626166,30,NA,NA,NA,NA,NA,"1912-08-03",3,8,1912,2497921,2497921,"PRESERVED_SPECIMEN","MVZ","Bird","MVZ:Bird:23374","","Museum of Vertebrate Zoology",1999-01-27,"CC0_1_0","","","","",2024-02-28 11:41:34.16,"","COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"37",896398824,"e3b959d6-fcbe-4a28-a166-e4a807c340a0","http://arctos.database.museum/guid/MVZ:Bird:137024?seid=1756638","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","GB","Berrick Down","England","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",51.63333,-1.1,3434,NA,NA,NA,NA,NA,"1958-05-16",16,5,1958,7191333,2497921,"PRESERVED_SPECIMEN","MVZ","Bird","MVZ:Bird:137024","Frank A. Pitelka 1675","Museum of Vertebrate Zoology",1999-01-27,"CC0_1_0","","Collector(s): Frank A. Pitelka","","",2024-02-28 11:41:39.207,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"38",896338446,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9815?seid=1595031","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque; south","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.065973,-106.644287,5000,NA,NA,NA,NA,NA,"1992-07-23",23,7,1992,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9815","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico","","",2024-02-28 11:34:03.963,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"39",896338400,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9758?seid=683812","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","""Moriarty; """"7 mi NW""""""","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.068221,-106.140289,11229,NA,NA,NA,NA,NA,"1993-04-20",20,4,1993,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9758","93-327","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:33:59.584,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"40",896338042,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9435?seid=589568","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Hobbs","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.70261,-103.136047,4828,NA,NA,NA,NA,NA,"1992-08-03",3,8,1992,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9435","H-002-92","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:07.739,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"41",896337930,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9333?seid=580943","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Deming; 16 mi. E","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.257523,-107.498474,27361,NA,NA,NA,NA,NA,"1960-02-07",7,2,1960,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9333","","unknown",2006-03-01,"CC0_1_0","","Preparator(s): Dale A. Zimmerman, John P. Hubbard","","",2024-02-28 11:33:54.183,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"42",896337929,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9331?seid=1392278","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Ionia","Michigan","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",42.987236,-85.071106,2427,NA,NA,NA,NA,NA,"1946-03-30",30,3,1946,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9331","","unknown",2006-03-01,"CC0_1_0","","Collector(s): unknown; Preparator(s): Dale A. Zimmerman","","",2024-02-28 11:33:54.295,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"43",896337927,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9332?seid=343903","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Slattery Road T8N R11E","Michigan","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",43.125544,-83.132343,2888,NA,NA,NA,NA,NA,"1960-05-04",4,5,1960,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9332","","unknown",2006-03-01,"CC0_1_0","","Preparator(s): Dale A. Zimmerman","","",2024-02-28 11:34:02.534,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"44",896337880,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:9284?seid=627143","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.117546,-106.610176,12926,NA,NA,NA,NA,NA,"1992-09-15",15,9,1992,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:9284","9730","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:08.594,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"45",896337542,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:8986?seid=1477633","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Belen; 1 1/2 mi. NW","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",34.676359,-106.785801,1936,NA,NA,NA,NA,NA,"1992-08-06",6,8,1992,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:8986","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Brian K. Lang; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:09.168,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"46",896337182,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:8661?seid=575015","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","southwest part of state","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.990235,-107.929687,212736,NA,NA,NA,NA,NA,"1975-06-15",15,6,1975,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:8661","452","unknown",2006-03-01,"CC0_1_0","","Collector(s): C. Gregory Schmitt","","",2024-02-28 11:34:07.686,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"47",896337045,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:8538?seid=1530192","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque; SE","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.067097,-106.593475,5000,NA,NA,NA,NA,NA,"1991-08-22",22,8,1991,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:8538","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:33:57.907,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"48",896336996,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:8494?seid=1456777","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Bernalillo; 17 mi. NNE","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.527866,-106.436025,8359,NA,NA,NA,NA,NA,"1992-07-04",4,7,1992,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:8494","RWD22697","unknown",2006-03-01,"CC0_1_0","","Collector(s): Robert W. Dickerman","","",2024-02-28 11:34:07.887,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"49",896336804,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:8320?seid=264606","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","1 mi. NW Santa Ana Pueblo","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.356855,-106.529357,2936,NA,NA,NA,NA,NA,"1991-07-26",26,7,1991,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:8320","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Steven P. Platania, Brian K. Lang; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:08.247,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"50",896335920,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:7525?seid=1079951","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Corrales","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.249532,-106.622119,4779,NA,NA,NA,NA,NA,"1990-07-12",12,7,1990,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:7525","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:33:54.668,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"51",896335743,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:7354?seid=1629439","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Socorro","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",34.058399,-106.891411,4828,NA,NA,NA,NA,NA,"1991-01-01",1,1,1991,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:7354","","unknown",2006-03-01,"CC0_1_0","","Collector(s): unknown; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:33:57.834,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"52",896335549,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:7189?seid=1330937","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Carlsbad; Desert Museum Area","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.441408,-104.289093,5063,NA,NA,NA,NA,NA,"1990-06-25",25,6,1990,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:7189","7324","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:01.439,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"53",896335539,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:7182?seid=1428004","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Moriarty","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.003566,-106.047592,3879,NA,NA,NA,NA,NA,"1990-08-06",6,8,1990,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:7182","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Shirley S. Kendall","","",2024-02-28 11:34:09.527,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"54",896335175,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6855?seid=442317","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Eunice","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.437344,-103.159073,3219,NA,NA,NA,NA,NA,"1989-09-14",14,9,1989,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6855","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:33:56.312,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"55",896334918,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6623?seid=904646","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.117546,-106.610176,12926,NA,NA,NA,NA,NA,"1989-06-13",13,6,1989,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6623","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:09.666,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"56",896334908,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6614?seid=1604344","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Sandia Mtns.","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.044205,-106.670868,51817,NA,NA,NA,NA,NA,"1989-09-15",15,9,1989,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6614","WRI 6649-89","unknown",2006-03-01,"CC0_1_0","","Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:03.202,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"57",896334659,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6391?seid=277419","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.117546,-106.610176,12926,NA,NA,NA,NA,NA,"1989-07-06",6,7,1989,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6391","89-5","unknown",2006-03-01,"CC0_1_0","","Collector(s): Shirley S. Kendall; Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:02.294,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"58",896334534,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6278?seid=245428","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","""Hwy 128; """"7 mi E Hwy 31""""""","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.334139,-103.903198,8479,NA,NA,NA,NA,NA,"1988-05-15",15,5,1988,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6278","","unknown",2006-03-01,"CC0_1_0","","Preparator(s): Robert W. Dickerman","","",2024-02-28 11:34:08.011,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"59",896334235,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6008?seid=366586","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque; Carlisle & Montgomery","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.08449,-106.651134,5063,NA,NA,NA,NA,NA,"1981-09-02",2,9,1981,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6008","","unknown",2006-03-01,"CC0_1_0","","Collector(s): unknown","","",2024-02-28 11:34:05.174,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"60",896334234,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:6007?seid=802715","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","""Raton; """"2 mi S""""""","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",36.855725,-104.440498,3275,NA,NA,NA,NA,NA,"1983-04-24",24,4,1983,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:6007","","unknown",2006-03-01,"CC0_1_0","","","","",2024-02-28 11:34:07.474,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"61",896333742,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:5565?seid=849128","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque; UNM campus","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.08449,-106.651134,5063,NA,NA,NA,NA,NA,"1976-05-10",10,5,1976,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:5565","","unknown",2006-03-01,"CC0_1_0","","Collector(s): Jean S. Duke; Preparator(s): Donna C. Cole","","",2024-02-28 11:33:57.914,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"62",896333700,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:5527?seid=1470116","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Albuquerque; Kirtland AFB West, hangar 1000","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.08449,-106.651134,5063,NA,NA,NA,NA,NA,"1982-07-14",14,7,1982,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:5527","","unknown",2006-03-01,"CC0_1_0","","Collector(s): unknown","","",2024-02-28 11:33:58.44,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"63",896333524,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:5369?seid=951316","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","exact locality unknown; received from Rio Grande Zoo","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",35.078336,-106.663856,545,NA,NA,NA,NA,NA,"1981-02-04",4,2,1981,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:5369","","unknown",2006-03-01,"CC0_1_0","","Collector(s): unknown; Preparator(s): T. S. Byrne","","",2024-02-28 11:33:59.637,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"64",896333261,"c9076cd3-349f-4068-a5c7-bc34449c3916","http://arctos.database.museum/guid/MSB:Bird:5131?seid=312656","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","""Carlsbad; """"15 mi E on Hwy 31""""""","New Mexico","PRESENT",NA,"939ed180-aa7b-11db-8edf-b8a03c50a862",32.423442,-103.938904,5063,NA,NA,NA,NA,NA,"1979-07-25",25,7,1979,2497921,2497921,"PRESERVED_SPECIMEN","MSB","Bird","MSB:Bird:5131","18","unknown",2006-03-01,"CC0_1_0","","Collector(s): Joey Haydock","","",2024-02-28 11:34:06.076,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
