lacm,field,sex,laf,age,specnat,measure,gonads,wt,coll,datecoll,family,species,genus,spp,locality,state,county,ele,lat,lng,date,year,month,Description,abv,cty,cty2
43886,810,M,NA,,SS,,,NA,"DENTE, E",12-Jun-60,Emberizidae,Caryothraustes canadensis,Caryothraustes,canadensis,BRAZIL PARA  NA BELEM-BRASILIA RD,PARA,,,NA,NA,6/12/1960,1960,6,study skin,NA,,
85334,,U,NA,,SS,,,NA,"SUFFEL, S",11-Feb-66,Picidae,Melanerpes aurifrons,Melanerpes,leei,MEXICO QUINTANA ROO  NA COZUMEL IS,QUINTANA ROO,,,20.4372869,-86.9150478,2/11/1966,1966,2,study skin,NA,,
5294,4012,F,NA,,SS,,,NA,"DAGGETT, F S",2-Oct-00,Anatidae,Anas acuta,Anas,acuta,UNITED STATES CALIFORNIA LOS ANGELES CO NA BIXBY,CALIFORNIA,LOS ANGELES CO,,33.7666666,-118.283333,10/2/1900,1900,10,study skin,CA,Los Angeles Co,Los Angeles County
68855,SB750,M,NA,,SS,,TSE,43,"GLEN, R M",19-Feb-68,Psittacidae,Agapornis pullaria,Agapornis,ugandae,UGANDA BUGANDA KINGDOM MASAKA DIST/BUDDU CO NA MALABIGAMBO FOREST,BUGANDA KINGDOM,MASAKA DIST/BUDDU CO,3800 F,-0.95,31.58,2/19/1968,1968,2,study skin,NA,Masaka Dist/Buddu Co,Masaka Dist/Buddu County
114710,49528,M,NA,,SN,,,NA,SAN DIEGO ZOOLOGICAL SOCIETY,1-Nov-06,Loriidae,Vini australis,Vini,,   NA ,,,,NA,NA,11/1/2006,2006,11,complete skeleton,NA,,
93642,16622,M,NA,,SS,,,NA,"PARTRIDGE, W H",23-Jul-59,Dendrocolaptidae,Sittasomus griseicapillus,Sittasomus,sylviellus,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,7/23/1959,1959,7,study skin,NA,,
72380,A254,M,NA,,SS,,TSE,7,"GLEN, R M",14-May-69,Nectariniidae,Nectarinia preussi,Nectarinia,kikuyensis,UGANDA KIGEZI DIST  NA IMPENETRABLE FOREST,KIGEZI DIST,,6800 F,-1,29.67,5/14/1969,1969,5,study skin,NA,,
50209,208,F,NA,,SS,,,NA,"ASHCRAFT, G P",12-Aug-38,Fringillidae,Carpodacus mexicanus,Carpodacus,clementis,UNITED STATES CALIFORNIA LOS ANGELES CO NA SANTA BARBARA IS,CALIFORNIA,LOS ANGELES CO,,33.4833333,-119.016667,8/12/1938,1938,8,study skin,CA,Los Angeles Co,Los Angeles County
65712,IF660,M,NA,Adult,SS,,TE,12,"GLEN, R M",25-Mar-67,Nectariniidae,Nectarinia olivacea,Nectarinia,ragazzii,UGANDA KIGEZI DIST  NA ITAMA MINE,KIGEZI DIST,,5300 F,-0.98,29.68,3/25/1967,1967,3,study skin,NA,,
29812,25646,F,NA,,SS,,,NA,"CARRIKER, M A JR",22-Apr-57,Troglodytidae,Cinnycerthia peruana,Cinnycerthia,olivascens,COLOMBIA CAUCA  NA CERRO MUNCHIQUE,CAUCA,,2500 M,2.53,-76.95,4/22/1957,1957,4,study skin,NA,,
86690,,M,NA,,SN,,,NA,"FOLLETT, W I",15-Dec-34,Anatidae,Anas clypeata,Anas,,UNITED STATES CALIFORNIA GLENN CO NA SPALDING RANCH,CALIFORNIA,GLENN CO,,39.5333333,-122.1666667,12/15/1934,1934,12,complete skeleton,CA,Glenn Co,Glenn County
29055,25281,M,NA,,SS,,,NA,"CARRIKER, M A JR",27-Jan-57,Falconidae,Falco sparverius,Falco,aequatorialis,COLOMBIA CAUCA  NA MALVASA,CAUCA,,3000 M,2.57,-76.07,1/27/1957,1957,1,study skin,NA,,
31710,596,M,NA,,SS,,,NA,"DENTE, E",2-Apr-58,Muscicapidae,Turdus leucomelas,Turdus,albiventer,BRAZIL BAHIA  NA STA RITA DE CASSIA,BAHIA,,,-11,-44.53,4/2/1958,1958,4,study skin,NA,,
104561,1028,M,NA,,FB,C:13.3; W:67.0; T:15.3; TAIL:32.0,T = 1.5 X 1.0,10.5,"MC KERNAN, R L",18-Sep-88,Sittidae,Sitta pusilla,Sitta,pusilla,UNITED STATES NORTH CAROLINA HOKE CO NA MC CAIN,NORTH CAROLINA,HOKE CO,,35.0635845,-79.3501282,9/18/1988,1988,9,flat skin and complete skeleton,NC,Hoke Co,Hoke County
43730,,M,NA,,SS,,,NA,"DENTE, E",27-Jun-60,Emberizidae,Euphonia chlorotica,Euphonia,chlorotica,BRAZIL PARA  NA BELEM-BRASILIA RD,PARA,,,NA,NA,6/27/1960,1960,6,study skin,NA,,
88808,845,M,NA,Adult,SS,,,NA,"HUBBS, C L, ETAL",13-Dec-57,Anatidae,Anas platyrhynchos,Anas,platyrhynchos,MEXICO BAJA CALIF DEL NORTE  NA GUADALUPE IS,BAJA CALIF DEL NORTE,,,29.0001581,-118.26741,12/13/1957,1957,12,study skin,NA,,
93577,21368,M,NA,,SS,,,NA,"PARTRIDGE, W H",5-Sep-59,Dendrocolaptidae,Dendrocolaptes platyrostris,Dendrocolaptes,platyrostris,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,9/5/1959,1959,9,study skin,NA,,
88116,H5L,U,NA,,SO,,,NA,"ROZAIRE, C",00 AUG 1967,Anatidae,Chendytes lawi cf,Chendytes,,UNITED STATES CALIFORNIA SANTA BARBARA CO NA SAN MIGUEL IS,CALIFORNIA,SANTA BARBARA CO,,34.0333333,-120.3333333,NA,NA,NA,partial skeleton,CA,Santa Barbara Co,Santa Barbara County
14142,,F,NA,Immature,SS,,,NA,"WYMAN, L E",24-Nov-15,Laridae,Larus hyperboreus,Larus,barrovianus,UNITED STATES CALIFORNIA LOS ANGELES CO NA HYPERION (=MARINA DEL REY),CALIFORNIA,LOS ANGELES CO,,33.9666667,-118.4166667,11/24/1915,1915,11,study skin,CA,Los Angeles Co,Los Angeles County
23244,3530,M,NA,,SS,,,NA,"KOELZ, W",26-Apr-25,Parulidae,Wilsonia citrina,Wilsonia,,UNITED STATES VIRGINIA FAIRFAX CO NA ALEXANDRIA,VIRGINIA,FAIRFAX CO,,38.8124161,-77.0849991,4/26/1925,1925,4,study skin,VA,Fairfax Co,Fairfax County
59392,,F,NA,,SS,,,NA,"HIDASI, J",19-Jun-64,Tyrannidae,Pitangus sulphuratus,Pitangus,maximiliani,BRAZIL RONDONIA  NA PIMENTA BUENO,RONDONIA,,,-11.65,-61.2,6/19/1964,1964,6,study skin,NA,,
82355,,M,NA,,SS,,TNE,4,"KYONGO, ROBERT",20-Sep-74,Nectariniidae,Nectarinia venusta,Nectarinia,falkensteini,KENYA EASTERN PROV MACHAKOS DIST NA NYAANI,EASTERN PROV,MACHAKOS DIST,,-1.43,37.53,9/20/1974,1974,9,study skin,NA,Machakos Dist,Machakos Dist
110746,,F,NA,,SS,,LO= 15 X 3; RO= 10 X 3,NA,"SHEAFFER, B C",1-Jan-99,Accipitridae,Accipiter striatus,Accipiter,velox,UNITED STATES CALIFORNIA LOS ANGELES CO NA LONG BEACH,CALIFORNIA,LOS ANGELES CO,,33.7756966,-118.1892216,1/1/1999,1999,1,study skin,CA,Los Angeles Co,Los Angeles County
112580,,U,6405,,SS,,,67,"HEINDEL, T & J",14-Aug-03,Caprimulgidae,Chordeiles minor,Chordeiles,hesperis,UNITED STATES CALIFORNIA INYO CO NA BISHOP,CALIFORNIA,INYO CO,,37.3652992,-118.3957214,8/14/2003,2003,8,study skin,CA,Inyo Co,Inyo County
114024,,M,6374,,SN,C=70.8; W=428; T=64.7; TAIL=234,"LT=24X16, RT=25X17, PALE",831,"FEINER, A K",21-Feb-03,Corvidae,Corvus corax,Corvus,sinuatus,UNITED STATES CALIFORNIA LOS ANGELES CO NA LANCASTER,CALIFORNIA,LOS ANGELES CO,,34.6980419,-118.1367378,2/21/2003,2003,2,complete skeleton,CA,Los Angeles Co,Los Angeles County
53221,,M,NA,,SS,,,NA,"PARTRIDGE, W H",28-Oct-59,Icteridae,Molothrus bonariensis,Molothrus,bonariensis,ARGENTINA MISIONES PROV  NA ARROYO URUGUA-I,MISIONES PROV,,,-25.9,-54.6,10/28/1959,1959,10,study skin,NA,,
3710,,F,NA,,SS,,,NA,"ROONEY, T",21-Jan-20,Anatidae,Branta canadensis,Branta,hutchinsii,UNITED STATES CALIFORNIA MERCED CO NA LOS BANOS,CALIFORNIA,MERCED CO,,37.0666667,-120.8166667,1/21/1920,1920,1,study skin,CA,Merced Co,Merced County
34002,1922,F,NA,,SS,,,NA,"KOVACS, A",22-May-59,Strigidae,Bubo virginianus,Bubo,nacurutu,ARGENTINA RIO NEGRO PROV  NA EL BOLSON,RIO NEGRO PROV,,,-41.97,-71.52,5/22/1959,1959,5,study skin,NA,,
36618,28984,M,NA,,SS,,,NA,"CARRIKER, M A JR",30-Oct-58,Tyrannidae,Tolmomyias sulphurescens,Tolmomyias,asemus,COLOMBIA HUILA  NA PITAL,HUILA,,700 M,2.27,-75.82,10/30/1958,1958,10,study skin,NA,,
90055,,U,NA,,SO,,,NA,,00 XXX 0000,Alcidae,Pinguinus impennis,Pinguinus,,   NA ,,,,NA,NA,NA,NA,NA,partial skeleton,NA,,
17203,,F,NA,,SS,,,NA,,00 XXX 0000,Pteroclididae,Pterocles decoratus,Pterocles,ssp,   NA ,,,,NA,NA,NA,NA,NA,study skin,NA,,
60599,JRN1458,F,NA,,SA,,,133.5,"GREEN, W",19-Oct-61,Apodidae,Streptoprocne semicollaris,Streptoprocne,,MEXICO MORELOS  NA BUENA VISTA DEL MONTE,MORELOS,,,18.93,-99.3,10/19/1961,1961,10,study skin with body (trunk) preserved in alcohol,NA,,
86249,RWS357,F,NA,Adult,WO,,,NA,"HEATH, R",23-Aug-75,Pelecanidae,Pelecanus occidentalis,Pelecanus,ssp,UNITED STATES FLORIDA PINELLAS CO NA MADEIRA BEACH,FLORIDA,PINELLAS CO,,27.802577,-82.7902267,8/23/1975,1975,8,wings only,FL,Pinellas Co,Pinellas County
99286,,F,NA,,SS,,,NA,"PARTRIDGE, W H",4-Nov-59,Tyrannidae,Xanthomyias virescens,Xanthomyias,ssp,ARGENTINA MISIONES PROV  NA ARROYO URUGUA-I,MISIONES PROV,,,-25.9,-54.6,11/4/1959,1959,11,study skin,NA,,
123320,,,5044,,TI,,,NA,,13-Jun-89,Emberizidae,Tangara arthus,Tangara,,ECUADOR PICHINCHA PROV  NA QUITO,PICHINCHA PROV,,,NA,NA,6/13/1989,1989,6,tissue only,NA,,
13028,DC5120,F,NA,,SS,,,NA,"GAYLORD, H A",12 MAR 1892,Muscicapidae,Ixoreus naevius,Ixoreus,meruloides,UNITED STATES CALIFORNIA LOS ANGELES CO NA PASADENA,CALIFORNIA,LOS ANGELES CO,,34.1444969,-118.1300507,1892-03-12,1892,3,study skin,CA,Los Angeles Co,Los Angeles County
123863,19-3284,F,9799,,SW,WS=655 (R WING BROKEN),OVARY = 13 X 4; GRANULAR,290.6,CALIFORNIA WILDLIFE CENTER,19-Sep-19,Scolopacidae,Tringa semipalmata,Tringa,inornata,UNITED STATES CALIFORNIA LOS ANGELES CO NA VENICE BEACH,CALIFORNIA,LOS ANGELES CO,,33.9777412,-118.467552,9/19/2019,2019,9,study skin with spread wing,CA,Los Angeles Co,Los Angeles County
1471,JH663,M,NA,,SS,,,NA,"WYMAN, L E",14-Sep-16,Laridae,Larus californicus,Larus,,UNITED STATES CALIFORNIA LOS ANGELES CO NA MANHATTAN BEACH,CALIFORNIA,LOS ANGELES CO,,33.8901787,-118.3921432,9/14/1916,1916,9,study skin,CA,Los Angeles Co,Los Angeles County
72957,K398,F,NA,,SS,,OSE,16,"WILLIAMS, A E",22-Nov-69,Muscicapidae,Terpsiphone viridis,Terpsiphone,ferreti,UGANDA ANKOLE KINGDOM  NA KALINZU FOREST,ANKOLE KINGDOM,,5000 F,-0.42,30.08,11/22/1969,1969,11,study skin,NA,,
23253,1003,M,NA,Adult,SS,,,NA,"WEBER, J A",1-May-10,Parulidae,Mniotilta varia,Mniotilta,,UNITED STATES NEW JERSEY BERGEN CO NA FORT LEE,NEW JERSEY,BERGEN CO,,40.82,-73.97,5/1/1910,1910,5,study skin,NJ,Bergen Co,Bergen County
119207,,F,NA,,SN,,OV = NOT ENLARGED,NA,"THOMAS, B R",10-Jul-75,Parulidae,Basileuterus culicivorus,Basileuterus,ssp,VENEZUELA MIRANDA  NA CARACAS,MIRANDA,,,NA,NA,7/10/1975,1975,7,complete skeleton,NA,,
70531,B508,M,NA,,SS,,TSE,26,"GLEN, R M",17-Nov-68,Pycnonotidae,Criniger calurus,Criniger,emini,UGANDA TORO KINGDOM BWAMBA CO NA BWAMBA FOREST,TORO KINGDOM,BWAMBA CO,2300 F,0.8,30.15,11/17/1968,1968,11,study skin,NA,Bwamba Co,Bwamba County
76010,B23,M,NA,,SS,,TE,32,"WILLIAMS, A E",17-Apr-70,Muscicapidae,Alethe poliocephala,Alethe,carruthersi,UGANDA BUNYORO KINGDOM  NA ,BUNYORO KINGDOM,,(<4500 F),1.75,31.58,4/17/1970,1970,4,study skin,NA,,
50348,539,M,NA,,SS,,,NA,"ASHCRAFT, G P",5-Apr-39,Tyrannidae,Myiarchus panamensis,Myiarchus,,PANAMA SAN BLAS  NA CALEDONIA BAY,SAN BLAS,,,8.92,-77.7,4/5/1939,1939,4,study skin,NA,,
105651,640,F,NA,,SN,WING SP:159.4; W:49.3; TAIL:26.5,LFOLL= 3; OVARY GRANULAR,1500,"MARIN A, M",2-Aug-89,Cathartidae,Cathartes melambrotus,Cathartes,,ECUADOR ZAMORA-CHINCHIPE PROV  NA ZAMORA,ZAMORA-CHINCHIPE PROV,,1000 M,NA,NA,8/2/1989,1989,8,complete skeleton,NA,,
39480,3000,M,NA,,SS,,,NA,"ARVEY, M DALE",27-Dec-59,Trochilidae,Chlorostilbon gibsoni,Chlorostilbon,gibsoni,COLOMBIA CUNDINAMARCA  NA SANTANDERCITO,CUNDINAMARCA,,,4.6,-74.35,12/27/1959,1959,12,study skin,NA,,
54030,17801,M,NA,,SS,,,NA,"PARTRIDGE, W H",7-Aug-59,Emberizidae,Sicalis flaveola,Sicalis,pelzelni,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/7/1959,1959,8,study skin,NA,,
85248,,F,NA,,SS,,,NA,"SUFFEL, S",12-Apr-68,Scolopacidae,Calidris alpina,Calidris,pacifica,UNITED STATES CALIFORNIA VENTURA CO NA POINT MUGU,CALIFORNIA,VENTURA CO,,34.1200474,-119.0828704,4/12/1968,1968,4,study skin,CA,Ventura Co,Ventura County
104545,1081,M,NA,,SS,C:39.0; W:260.0; T:23.6; TAIL:142.0,T = 2.5 X 2.0,140,"MC KERNAN, R L",19-Sep-88,Laridae,Sterna hirundo,Sterna,hirundo,UNITED STATES NORTH CAROLINA DARE CO NA OREGON INLET,NORTH CAROLINA,DARE CO,,35.7739191,-75.5358553,9/19/1988,1988,9,study skin,NC,Dare Co,Dare County
121447,317,M,NA,,SS,,,NA,"COOMBS, R H",5-Oct-28,Alcedinidae,Megaceryle alcyon,Megaceryle,caurina,UNITED STATES CALIFORNIA LOS ANGELES CO NA PLAYA DEL REY,CALIFORNIA,LOS ANGELES CO,,33.9593544,-118.4330292,10/5/1928,1928,10,study skin,CA,Los Angeles Co,Los Angeles County
56952,1598,M,NA,,SS,,,NA,"KOVACS, A",24-Oct-61,Motacillidae,Anthus correndera,Anthus,correndera,ARGENTINA CHUBUT PROV  NA EL HOYO,CHUBUT PROV,,,-43.3,-70,10/24/1961,1961,10,study skin,NA,,
74089,,M,NA,,SS,,,NA,"BERLA, H F",15-Aug-68,Pipridae,Pipra serena,Pipra,serena,BRAZIL AMAPA  NA SERRA DO NAVIO,AMAPA,,,0.98,-52.05,8/15/1968,1968,8,study skin,NA,,
23870,2653,M,NA,Adult,SS,,,NA,"WILLETT, GEORGE",28-Feb-19,Emberizidae,Passerculus sandwichensis,Passerculus,rostratus,UNITED STATES CALIFORNIA ORANGE CO NA SUNSET BEACH,CALIFORNIA,ORANGE CO,,33.7172928,-118.0721588,2/28/1919,1919,2,study skin,CA,Orange Co,Orange County
112800,75-26,U,NA,,SN,,,NA,"GUTHRIE, D A",00 NOV 1975,Procellariidae,Fulmarus glacialis,Fulmarus,rodgersii,UNITED STATES CALIFORNIA SAN DIEGO CO NA IMPERIAL BEACH,CALIFORNIA,SAN DIEGO CO,,32.5631104,-117.1166267,NA,NA,NA,complete skeleton,CA,San Diego Co,San Diego County
69770,18235,F,NA,,SS,,ONE,20,"STAGER, K E",15-Jun-68,Muscicapidae,Alcippe abyssinica,Alcippe,abyssinica,KENYA RIFT VALLEY PROV SAMBURU DIST NA MT NYIRU,RIFT VALLEY PROV,SAMBURU DIST,8400 F,2.13,36.85,6/15/1968,1968,6,study skin,NA,Samburu Dist,Samburu Dist
115668,OV87-114,M,7254,,SN,,L T = 4.1 X 3.0,145,"SPEAR, L & PYLE, P",26-Oct-87,Procellariidae,Pterodroma leucoptera,Pterodroma,,   NA ,,,,-2,-110,10/26/1987,1987,10,complete skeleton,NA,,
80471,,M,NA,,SS,,,NA,"BROWN, EDW J",7-Nov-15,Scolopacidae,Calidris alpina,Calidris,pacifica,UNITED STATES CALIFORNIA LOS ANGELES CO NA DOMINGUEZ,CALIFORNIA,LOS ANGELES CO,,33.8,-118.283333,11/7/1915,1915,11,study skin,CA,Los Angeles Co,Los Angeles County
71130,122,M,NA,,SS,,,NA,"AILANJIAN, M",2-Feb-69,Laniidae,Lanius senator,Lanius,senator,IVORY COAST NORD  NA KORHOGO,NORD,,,9.45,-5.63,2/2/1969,1969,2,study skin,NA,,
11514,241,M,NA,,SS,,,NA,"MC ILWRAITH, K C",29 MAY 1888,Parulidae,Oporornis philadelphia,Oporornis,,CANADA ONTARIO PROV WENTWORTH CO NA HAMILTON,ONTARIO PROV,WENTWORTH CO,,43.25,-79.85,1888-05-29,1888,5,study skin,NA,Wentworth Co,Wentworth County
112262,44527,M,NA,,FB,,,NA,SAN DIEGO ZOOLOGICAL SOCIETY,9-Jun-02,Psittacidae,Agapornis nigrigenis,Agapornis,,   NA ,,,,NA,NA,6/9/2002,2002,6,flat skin and complete skeleton,NA,,
73011,K29,M,NA,,SS,,TNE,13,"GLEN, R M",29-Oct-69,Muscicapidae,Camaroptera brevicaudata,Camaroptera,tincta,UGANDA ANKOLE KINGDOM  NA KALINZU FOREST,ANKOLE KINGDOM,,5000 F,-0.42,30.08,10/29/1969,1969,10,study skin,NA,,
120804,,M,8708,,SS,C=11.1; W=86; T=23.9; TAIL=73,LT=1.5X1; RT=1.1,30.6,"ANDERSEN, V",31-Oct-16,Emberizidae,Passerella iliaca,Passerella,insularis,UNITED STATES CALIFORNIA ORANGE CO NA ORANGE,CALIFORNIA,ORANGE CO,,NA,NA,10/31/2016,2016,10,study skin,CA,Orange Co,Orange County
28022,341,M,NA,,SS,,,NA,"BERLA, H F",1-Nov-40,Emberizidae,Pitylus grossus,Pitylus,fuliginosus,BRAZIL ESPIRITO SANTO  NA PAU GIGANTE,ESPIRITO SANTO,,,-19.83,-40.37,11/1/1940,1940,11,study skin,NA,,
64854,GW494,F,NA,Immature,SS,,ONE,2,"GLEN, R AND A E WILLIAMS",17-Nov-66,Nectariniidae,Nectarinia bouvieri,Nectarinia,,UGANDA TORO KINGDOM KIBALE CO NA KIBALE FOREST,TORO KINGDOM,KIBALE CO,4100 F,0.5,30.42,11/17/1966,1966,11,study skin,NA,Kibale Co,Kibale County
41890,33340,M,NA,,SS,,,NA,"CARRIKER, M A JR",10-Apr-61,Trochilidae,Threnetes ruckeri,Threnetes,dariensis,COLOMBIA MAGDALENA  NA SAN ALBERTO,MAGDALENA,,350 M,7.83,-73.67,4/10/1961,1961,4,study skin,NA,,
100563,95,U,NA,,AL,,,23,"OLSON, J",27-Jun-82,Laniidae,Dryoscopus cubla,Dryoscopus,hamatus,ZAMBIA CENTRAL PROV MKUSHI DIST NA LUANO,CENTRAL PROV,MKUSHI DIST,,-14.12,30.17,6/27/1982,1982,6,entire specimen preserved in alcohol,NA,Mkushi Dist,Mkushi Dist
122256,,F,NA,Immature,SN,,"OVARY SMALL, SMOOTH",20,"FULMER, W",14-Nov-19,Muscicapidae,Catharus guttatus,Catharus,guttatus,UNITED STATES CALIFORNIA LOS ANGELES CO NA ALTADENA,CALIFORNIA,LOS ANGELES CO,,NA,NA,11/14/2019,2019,11,complete skeleton,CA,Los Angeles Co,Los Angeles County
65513,IF623,M,NA,Adult,SS,,TSE,9,"GLEN, R M",21-Mar-67,Muscicapidae,Apalis jacksoni,Apalis,jacksoni,UGANDA KIGEZI DIST  NA IMPENETRABLE FOREST,KIGEZI DIST,,6750 F,-1,29.67,3/21/1967,1967,3,study skin,NA,,
44393,,F,NA,,SS,,,NA,"DENTE, E",28-Oct-60,Cotingidae,Cotinga cayana,Cotinga,,BRAZIL PARA  NA RIO CURURU,PARA,,,-7.2,-58.05,10/28/1960,1960,10,study skin,NA,,
120031,14-0949,F,8206,,SS,,"OV=3X3, SMOOTH",NA,CALIFORNIA WILDLIFE CENTER,24-Apr-14,Parulidae,Vermivora celata,Vermivora,lutescens,UNITED STATES CALIFORNIA LOS ANGELES CO NA CULVER CITY,CALIFORNIA,LOS ANGELES CO,,NA,NA,4/24/2014,2014,4,study skin,CA,Los Angeles Co,Los Angeles County
95105,16266,F,NA,,SS,,,NA,"PARTRIDGE, W H",21-Jul-59,Emberizidae,Hemithraupis guira,Hemithraupis,fosteri,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,7/21/1959,1959,7,study skin,NA,,
100049,1067,M,NA,,SS,,T = 1MM,NA,"PITMAN, R L",31-Mar-82,Hydrobatidae,Oceanodroma leucorhoa,Oceanodroma,ssp,   NA ,,,,3,-95,3/31/1982,1982,3,study skin,NA,,
99333,15965,F,NA,,SS,,,NA,"PARTRIDGE, W H",18-Jul-59,Tyrannidae,Phylloscartes ventralis,Phylloscartes,ssp,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,7/18/1959,1959,7,study skin,NA,,
122548,86-74,U,NA,,SN,,,NA,"GUTHRIE, D A",10-Mar-77,Strigidae,Strix varia,Strix,varia,UNITED STATES NEW YORK ESSEX CO NA WESTPORT,NEW YORK,ESSEX CO,,NA,NA,3/10/1977,1977,3,complete skeleton,NY,Essex Co,Essex County
65538,IF75,M,NA,,SS,,TNE,11,"GLEN, R M",13-Mar-67,Muscicapidae,Apalis binotata,Apalis,personata,UGANDA KIGEZI DIST  NA IMPENETRABLE FOREST,KIGEZI DIST,,7000 F,-1,29.67,3/13/1967,1967,3,study skin,NA,,
96410,20788,M,NA,,SS,,,NA,"PARTRIDGE, W H",2-Sep-59,Parulidae,Basileuterus culicivorus,Basileuterus,azarae,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,9/2/1959,1959,9,study skin,NA,,
93510,19063,F,NA,,SS,,,NA,"PARTRIDGE, W H",20-Aug-59,Tyrannidae,Sirystes sibilator,Sirystes,sibilator,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/20/1959,1959,8,study skin,NA,,
35458,16354,U,NA,,SS,,,NA,"STAGER, K E",8-Jul-57,Psittacidae,Pionus maximiliani,Pionus,siy,BOLIVIA CHUQUISACA DEPT  NA CARANDAITI,CHUQUISACA DEPT,,,-20.75,-63.07,7/8/1957,1957,7,study skin,NA,,
103566,,U,NA,Adult,SN,,,NA,,00 XXX 0000,Capitonidae,Semnornis ramphastinus,Semnornis,ssp,   NA ,,,,NA,NA,NA,NA,NA,complete skeleton,NA,,
48123,18259,M,NA,,SS,,,NA,"PARTRIDGE, W H",10-Aug-59,Dendrocolaptidae,Lepidocolaptes fuscus,Lepidocolaptes,fuscus,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/10/1959,1959,8,study skin,NA,,
8879,1613,F,NA,,SS,,,NA,"DAGGETT, F S",11 JAN 1896,Emberizidae,Passerculus sandwichensis,Passerculus,rostratus,UNITED STATES CALIFORNIA LOS ANGELES CO NA SAN PEDRO,CALIFORNIA,LOS ANGELES CO,,33.75,-118.3166667,1896-01-11,1896,1,study skin,CA,Los Angeles Co,Los Angeles County
72214,A1256,M,NA,,SS,,TE,15,"WILLIAMS, A E",1-Jul-69,Muscicapidae,Terpsiphone viridis,Terpsiphone,kivuensis,UGANDA KIGEZI DIST  NA ITAMA VIC,KIGEZI DIST,,5300 F,-0.98,29.68,7/1/1969,1969,7,study skin,NA,,
73916,251,M,NA,,SS,,,NA,"NICHOLS, W F",15-Jun-38,Corvidae,Cyanocitta stelleri,Cyanocitta,macrolopha,"UNITED STATES NEW MEXICO GRANT CO NA GILA R, W FK",NEW MEXICO,GRANT CO,7500 F,32.5358409,-108.3560066,6/15/1938,1938,6,study skin,NM,Grant Co,Grant County
74479,,U,NA,,SS,,,NA,"FRIESEN, W",24-Nov-67,Muscicapidae,Pomatorhinus erythrogenys,Pomatorhinus,erythrogenys,INDIA UTTAR PRADESH DEHRA DUN DIST NA MUSSOORIE,UTTAR PRADESH,DEHRA DUN DIST,6100 F,30.43,78.08,11/24/1967,1967,11,study skin,NA,Dehra Dun Dist,Dehra Dun Dist
59887,,M,NA,,SS,,,NA,"BERLA, H F",6-Jul-63,Trochilidae,Chlorostilbon aureoventris,Chlorostilbon,pucherani,BRAZIL MINAS GERAIS  NA RAUL SOARES,MINAS GERAIS,,,-20.08,-42.37,7/6/1963,1963,7,study skin,NA,,
105321,1444,U,4767,,FB,C:9.0; W:44; T:16.3; TAIL:48,NOT FOUND,4.8,"MCKERNAN, R L",9-Feb-89,Muscicapidae,Polioptila melanura,Polioptila,lucida,UNITED STATES CALIFORNIA IMPERIAL CO NA BEAL WELL,CALIFORNIA,IMPERIAL CO,,33.3375316,-115.3313698,2/9/1989,1989,2,flat skin and complete skeleton,CA,Imperial Co,Imperial County
111778,,M,6127,,SN,W=255 (262 FLAT),L+R TESTES = 5 X 3,NA,"MENZEL, J",00 XXX 2000,Strigidae,Strix aluco,Strix,aluco,GERMANY NORDRHEIN-WESTFALEN  NA BRÜGGEN,NORDRHEIN-WESTFALEN,,,NA,NA,NA,NA,NA,complete skeleton,NA,,
106017,767,F,5437,,SS,,,108,"MOLINA, K C",22-May-91,Charadriidae,Charadrius vociferus,Charadrius,vociferus,UNITED STATES CALIFORNIA LOS ANGELES CO NA LANCASTER,CALIFORNIA,LOS ANGELES CO,,34.6980419,-118.1367378,5/22/1991,1991,5,study skin,CA,Los Angeles Co,Los Angeles County
68039,BG579,F,NA,Adult,SS,,ONE,19,"WILLIAMS, A E",14-Dec-67,Pycnonotidae,Pycnonotus gracilis,Pycnonotus,ugandae,UGANDA BUNYORO KINGDOM  NA BUGOMA FOREST,BUNYORO KINGDOM,,3800 F,1.25,30.88,12/14/1967,1967,12,study skin,NA,,
74869,79,M,NA,Adult,SS,,,99,"WALTNER, R C",24-Feb-67,Psittacidae,Psittacula himalayana,Psittacula,himalayana,INDIA UTTAR PRADESH DEHRA DUN DIST NA MUSSOORIE,UTTAR PRADESH,DEHRA DUN DIST,6750 F,30.43,78.08,2/24/1967,1967,2,study skin,NA,Dehra Dun Dist,Dehra Dun Dist
84214,19849,M,NA,,SS,,TE,10,"STAGER, K E",22-Feb-73,Muscicapidae,Trochocercus cyanomelas,Trochocercus,bivittatus,KENYA COAST PROV LAMU DIST NA MILIMANI,COAST PROV,LAMU DIST,<100 F,-1.78,40.82,2/22/1973,1973,2,study skin,NA,Lamu Dist,Lamu Dist
