gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2417946369	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001US7	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Central Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41818		Claude Heidt		CC0_1_0		?			2024-01-25T11:19:04.402Z	StillImage	
2417946202	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001WCQ	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL47321		Claude Heidt		CC0_1_0		unknown			2024-01-25T11:19:04.421Z	StillImage	
2417945932	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001WCP	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Saigon		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1903-09-30	30	9	1903	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL47320		Claude Heidt		CC0_1_0		unknown			2024-01-25T11:18:27.829Z	StillImage	
2417945222	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001WAX	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL47248		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:27.845Z	StillImage	
2417945167	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001US8	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Central Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41819		Claude Heidt		CC0_1_0		?			2024-01-25T11:19:04.409Z	StillImage	
2417945079	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001WCO	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL47319		Claude Heidt		CC0_1_0		unknown			2024-01-25T11:18:28.820Z	StillImage	
2417944956	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001V9W	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Kopstal		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1954-12-22	22	12	1954	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL44089		Claude Heidt		CC0_1_0		R. Neys			2024-01-25T11:18:29.409Z	StillImage	
2417944773	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001WCA	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Noertzange		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1957-11-29	29	11	1957	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL47297		Claude Heidt		CC0_1_0		R. Neys			2024-01-25T11:18:26.999Z	StillImage	
2417944053	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001VSX	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL44777		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:28.817Z	StillImage	
2417943914	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001USB	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41822		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:27.810Z	StillImage	
2417943901	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001U6U	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Central Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL39358		Bernd Schmitz		CC0_1_0		?			2024-01-25T11:18:29.398Z	StillImage	
2417943809	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001US9	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41820		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:26.969Z	StillImage	
2417943096	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001USA	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41821		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:28.799Z	StillImage	
2417942873	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001U6P	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Central Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL39353		Bernd Schmitz		CC0_1_0		?			2024-01-25T11:18:26.961Z	StillImage	
2417942830	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001USC	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Scopoli, 1769		Unknown		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL41823		Claude Heidt		CC0_1_0		?			2024-01-25T11:19:04.402Z	StillImage	
2417942541	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001QLQ	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Afrique du Sud		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-expo	MNHNL20516		unknown		CC0_1_0		?			2024-01-25T11:18:26.947Z	StillImage	COLLECTION_MATCH_NONE
2417941295	962f59bc-f762-11e1-a439-00145eb45e9a	DSS0043900001QLP	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Afrique du Sud		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-expo	MNHNL20515		unknown		CC0_1_0		?			2024-01-25T11:18:26.936Z	StillImage	COLLECTION_MATCH_NONE
2417906427	962f59bc-f762-11e1-a439-00145eb45e9a	DSS00439000001P8	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL456		Claude Heidt		CC0_1_0		?			2024-01-25T11:18:22.161Z	StillImage	
2417905668	962f59bc-f762-11e1-a439-00145eb45e9a	DSS00439000001PB	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.		Africa		PRESENT		75642970-f855-11dd-8235-b8a03c50a862									1899-12-30	30	12	1899	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL459		Jean-Michel Guinet		CC0_1_0		?			2024-01-25T11:18:28.499Z		
2417213698	2f54cb88-4167-499a-81fb-0a2d02465212	http://arctos.database.museum/guid/DMNS:Bird:52700?seid=4346428	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Orchard Mesa	Colorado	PRESENT		a2ef6dd1-8886-48c9-8025-c62bac973cc7	39.033869	-108.545827	5000.0		1434.0	0.0			2017-03-02	2	3	2017	2497921	2497921	PRESERVED_SPECIMEN	DMNS	Bird	DMNS:Bird:52700		Colorado Parks and Wildlife	2017-03-02T00:00:00	CC_BY_NC_4_0		Collector(s): Colorado Parks and Wildlife			2024-02-25T17:37:13.389Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2416598435	5ee6244a-a09f-4e5d-9a5f-4fbaada7bac0	MOM-Orni-1978-3	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	(Scopoli, 1769)	MW	Lilongwe Nature Sanctuary		PRESENT	1	680699a5-43a7-46d7-9ca4-90c41dc1d47a	-13.971582	33.783538			1044.0				1978-03-28	28	3	1978	2497921	2497921	PRESERVED_SPECIMEN							CC_BY_NC_4_0		W Starres			2024-01-24T18:45:40.629Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2416598333	5ee6244a-a09f-4e5d-9a5f-4fbaada7bac0	MOM-Orni-1968-3	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	(Scopoli, 1769)	MW	Lilongwe Nature Sanctuary		PRESENT	1	680699a5-43a7-46d7-9ca4-90c41dc1d47a	-13.971582	33.783538			1044.0				1968-09-19	19	9	1968	2497921	2497921	PRESERVED_SPECIMEN							CC_BY_NC_4_0		W Starres			2024-01-24T18:45:40.397Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2416598296	5ee6244a-a09f-4e5d-9a5f-4fbaada7bac0	MOM-Orni-1958-100	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	(Scopoli, 1769)	MW	Chiradzulu		PRESENT	1	680699a5-43a7-46d7-9ca4-90c41dc1d47a	-15.723344	35.185028			1000.0				1958-10-23	23	10	1958	2497921	2497921	PRESERVED_SPECIMEN							CC_BY_NC_4_0		1925			2024-01-24T18:45:40.711Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
237647614	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:51935	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		AR	Leones	Córdoba	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-32.658951	-62.300667	1796.41										2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	51935				CC_BY_4_0					2024-01-24T22:57:10.322Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647588	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:52383	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	52383				CC_BY_4_0					2024-01-24T22:57:09.036Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647568	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:52869	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		AR	Parque Nacional Lihuel Calel	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.969601	-65.597159	10220.17										2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	52869				CC_BY_4_0					2024-01-24T22:57:08.318Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647551	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:53395	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	53395				CC_BY_4_0					2024-01-24T22:57:06.153Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647524	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:54049	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		AR	Eldorado	Misiones	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.407919	-54.628736	6248.79										2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	54049				CC_BY_4_0					2024-01-24T22:57:07.425Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647489	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:54841	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	54841				CC_BY_4_0					2024-01-24T22:57:05.619Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647488	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:54842	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	54842				CC_BY_4_0					2024-01-24T22:57:05.619Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
237647485	9f17221a-195b-4005-8773-683fcdf559e8	MACN:MACN-Or:68097	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		AR	San Miguel de Tucumán	Tucumán	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.820853	-65.201071	7076.56										2497921	2497921	PRESERVED_SPECIMEN	MACN	MACN-Or	68097				CC_BY_4_0					2024-01-24T22:57:11.222Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
234549600	71db3522-f762-11e1-a439-00145eb45e9a	8ea81bd8-f8ad-11e6-a98e-70e2840fc270	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		GB		East Sussex	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1916-12-01/1916-12-31		12	1916	2497921	2497921	PRESERVED_SPECIMEN	MNHAH	A1	A1-31893				CC_BY_4_0					2024-01-24T19:50:15.338Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
234549599	71db3522-f762-11e1-a439-00145eb45e9a	8ea7f478-f8ad-11e6-9b07-70e2840fc270	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		GB		East Sussex	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1914-01-01/1914-12-31			1914	2497921	2497921	PRESERVED_SPECIMEN	MNHAH	A1	A1-31892				CC_BY_4_0					2024-01-24T19:50:16.438Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
234549597	71db3522-f762-11e1-a439-00145eb45e9a	8ea7a360-f8ad-11e6-93cf-70e2840fc270	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US		California	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1952-06-02	2	6	1952	2497921	2497921	PRESERVED_SPECIMEN	MNHAH	A1	A1-31890				CC_BY_4_0					2024-01-24T19:50:17.707Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
234549595	71db3522-f762-11e1-a439-00145eb45e9a	8ea754dc-f8ad-11e6-a06e-70e2840fc270	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		IL		Northern Dist.	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1955-08-19	19	8	1955	2497921	2497921	PRESERVED_SPECIMEN	MNHAH	A1	A1-31888				CC_BY_4_0					2024-01-24T19:50:15.146Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2302267581	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	20056				CC_BY_4_0					2024-03-02T10:53:33.361Z		RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2302267580	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	20057				CC_BY_4_0					2024-03-02T10:53:33.352Z		RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2302267579	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1989-01-26	26	1	1989	2497921	2497921	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	20055				CC_BY_4_0					2024-03-02T10:53:33.355Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2294325802	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1982			1982	2497921	2497921	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	20020				CC_BY_4_0					2024-03-02T10:53:33.349Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2294325801	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba					PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1988-05-05	5	5	1988	2497921	2497921	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	20000				CC_BY_4_0					2024-03-02T10:53:33.329Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2274785363	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/20	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	Cambridge		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1867-05		5	1867	7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/20				CC_BY_4_0		Buckley, T.E.		Native	2024-01-24T19:48:37.703Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274783442	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/28	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba					PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862													7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/28				CC_BY_4_0				Native	2024-01-24T19:48:30.454Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274782061	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/17	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	Avington		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1872-04-10	10	4	1872	7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/17				CC_BY_4_0		Buckley, T.E.		Native	2024-01-24T19:48:40.983Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274780615	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/38	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	Ulceby; Lincs.		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1965-03-27	27	3	1965	7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/38				CC_BY_4_0		Davey, J.H.		Native	2024-01-24T19:48:37.442Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274779111	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/2	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	affinis	SUBSPECIES	Tyto alba affinis (Blyth, 1862)	Tyto alba affinis		KM	Anjouan Island [Nzwani]; Comoro Archipelago		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1876			1876	6176303	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/2				CC_BY_4_0		Bewsher, C.E.		Native	2024-01-24T19:48:36.255Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274779017	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/39	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	King's Stanley; Gloucestershire		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1965-03-29	29	3	1965	7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/39				CC_BY_4_0		Grearson, K.J.		Native	2024-01-24T19:48:36.373Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274777712	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/44	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	Paignton; Devon		PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862									1967-03-02	2	3	1967	7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/44				CC_BY_4_0		Button, E.L.		Native	2024-01-24T19:48:42.012Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2274777483	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:20/Tyt/2/a/26	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB			PRESENT	1	d9ccac00-9bc7-11de-a329-b8a03c50a862													7191333	2497921	PRESERVED_SPECIMEN	UMZC	Vertebrates	20/Tyt/2/a/26				CC_BY_4_0				Native	2024-01-24T19:48:42.080Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
